"","Facility.ID","FACILITY.NAME","ADDRESS","CITY","STATE","ZIP.CODE","AREA.CODE","PHONE","fullAddress.x","lon.x","lat.x","DeptID","Department.Name","Record.Status","Abbreviation","Synonyms","Center","External.Name","Inpatient.Dept","Specialty","Confidential.","Addr","Suite","City","State","Zip.Code","Zip.Add.On","County","Country","MPI.ID.Type","MPI.ID","Appt.Phone","ADT.Parent","Patient.Class","ADT.Unit.Type","EpicCare.Department","Logo.Filename","fullAddress.y","lon.y","lat.y"
"292",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"117","WRFM SLC MV INTERNAL MEDICINE - HAILEY","","WRFM MVIM","WRFM MVIM","WRFM","St. Luke's Clinic - Internal Medicine - Hailey","","Internal Medicine","","1450 AVIATION DR. "," 100","HAILEY","IDAHO","83333","8785","","","110","10203117","",10203,"","","Yes","","1450 AVIATION DR. , HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"293",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"107","WRFM SLC SUN VALLEY SPORTS MEDICINE","","WRFM SVSM","REGIONAL
SPORTS
WRSPORTS
SUN VALLEY
SUNSPORTS","WRFM","St. Lukes Clinic - Sun Valley Sports Medicine - Hailey","","Sports Medicine","","1450 AVIATION DR.",NA,"HAILEY","IDAHO","83333",NA,"BLAINE","United States of America","110","10203107","",10203,"Clinic Outpatient
Specimen","","Yes","","1450 AVIATION DR., HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"294",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"110","WRFM SLC WOOD RIVER DERMATOLOGY","","WRFM DERM","DERM
REGIONAL","WRFM","St. Luke's Clinic - Wood River Dermatology - Hailey","","Dermatology","","1450 AVIATION DR. "," 202","HAILEY","IDAHO","83333","8785","","","110","10203110","",10203,"Clinic Outpatient
Specimen","","Yes","","1450 AVIATION DR. , HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"295",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"112","WRFM SLC WOOD RIVER GENERAL SURGERY","","WRFM GEN SUR","WOOD RIVER
GENERAL SURGERY
WRGEN
WRSUR
SUR
WRFM","WRFM","St. Luke's Clinic - General Surgery - Hailey","","General Surgery","","1450 AVIATION DR. "," 100","HAILEY","IDAHO","83333","8785","","","110","10203112","",10203,"Clinic Outpatient
Specimen","","Yes","","1450 AVIATION DR. , HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"296",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"103","WRFM SLC WOOD RIVER NEUROLOGY","","WRFM NEURO","WRFM
NEUROLOGY
HAILEY
WRNEU","WRFM","St. Luke's Clinic Wood River - Neurology - Hailey","","Neurology","","1450 AVIATION DR. "," 203","HAILEY","IDAHO","83333","8785","BLAINE","United States of America","110","10203103","",NA,"Clinic Outpatient
Specimen","","Yes","","1450 AVIATION DR. , HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"297",10203,"SLHS WOOD RIVER FAMILY MEDICINE","1450 AVIATION DRIVE SUITE 100","HAILEY","Idaho","83340","208",NA,"1450 AVIATION DRIVE SUITE 100, HAILEY, Idaho, 83340",-114.3026785,43.5047158,"108","WRFM SLC WOOD RIVER OB/GYN","","WRFM WROB","REGIONAAL
WROB
WRFMOB
OB
GYN","WRFM","St. Luke's Clinic - Wood River OB/GYN - Hailey","","Obstetrics and Gynecology","","1450 AVIATION DR.",NA,"HAILEY","IDAHO","83333",NA,"BLAINE","United States of America","110","10203108","",10203,"Clinic Outpatient
Specimen","","Yes","","1450 AVIATION DR., HAILEY, IDAHO, 83333",-114.3026785,43.5047158
"298",10204,"SLHS SALMON RIVER CLINIC","110 NIECE AVENUE","STANLEY","Idaho","83278","208",NA,"110 NIECE AVENUE, STANLEY, Idaho, 83278",-114.939508,44.214074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",10205,"SLHS CHALLIS CLINIC","1 CLINIC ROAD","CHALLIS","Idaho","83226","208","879-4351","1 CLINIC ROAD, CHALLIS, Idaho, 83226",-114.22661,44.511692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",10206,"MAPLE STREET OFFICE PLAZA","21 E MAPLE SUITE A","HAILEY","Idaho","83333","208","208-788-3200","21 E MAPLE SUITE A, HAILEY, Idaho, 83333",-114.3100751,43.514293,"100","MSOP FAMILY PRACTICE ASSOCIATES","","MSOP FPA","MAPLE STREET OFFICE PLAZA
MSOP FM
MHCP
WOOD
FAM PRAC
PRAC
HAILEY
MSOP
WRFPA
HAFPA
FRA
FPA
SVFP","MSOP","Family Practice Associates - Hailey","","Family Medicine","","21 E. MAPLE ST. "," A","HAILEY","IDAHO","83333","4900","","United States of America","110","10206100","",10206,"Clinic Outpatient
Specimen","","Yes","","21 E. MAPLE ST. , HAILEY, IDAHO, 83333",-114.3100751,43.514293
"301",10208,"SLHS WESTRIDGE","640 2ND AVENUE SOUTH","KETCHUM","Idaho","83340","208","208-622-8811","640 2ND AVENUE SOUTH, KETCHUM, Idaho, 83340",-114.3620654,43.6737302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",10299,"SLHS WOOD RIVER PARENT LOCATION",NA,NA,NA,NA,NA,NA,"NA, NA, NA, NA",18.49041,-22.95764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",10300,"SLHS MCCALL MEDICAL CENTER","1000 STATE STREET","MCCALL","Idaho","83638","208","634-4061","1000 STATE STREET, MCCALL, Idaho, 83638",-116.1100499,44.90904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",10301,"SLHS MCCALL INTEGRATIVE MEDICINE CLINIC","203 HEWITT STREET","MCCALL","Idaho","83638","208",NA,"203 HEWITT STREET, MCCALL, Idaho, 83638",-116.1102344,44.9096684,"100","MIMC SLC INTEGRATIVE MEDICINE CLINIC","","MIMC IMC","MCCALL INTEGRATIVE MEDICINE CLINIC
MCMC INTEGRATIVE
MCCALL INTEGRATIVE
INTEGRATIVE MC
MIMC IMC","MCI","St. Luke's Clinic Integrative Medicine - McCall","","Integrative Medicine","","203 HEWITT ST.",NA,"MCCALL","IDAHO","83638","9998","","United States of America","110","10301100","",10301,"Clinic Outpatient
Specimen","","Yes","","203 HEWITT ST., MCCALL, IDAHO, 83638",-116.1102344,44.9096684
"305",10302,"SLHS MCCALL MEDICAL OFFICE PLAZA","209 FOREST STREET","MCCALL","Idaho","83638","208",NA,"209 FOREST STREET, MCCALL, Idaho, 83638",-116.1114177,44.908856,"100","MCMOP SLC GENERAL SURGERY CLINIC","","MCMOP GN SUR","MCMOP
MCCALL
MCCALL SURGERY CLINIC
GENERAL SURGERY","MCMOP","St. Luke's Clinic-General Surgery - McCall","","General Surgery","","209 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","","United States of America","110","10302100","",NA,"Clinic Outpatient
Specimen","","Yes","","209 FOREST ST., MCCALL, IDAHO, 83638",-116.1114177,44.908856
"306",10302,"SLHS MCCALL MEDICAL OFFICE PLAZA","209 FOREST STREET","MCCALL","Idaho","83638","208",NA,"209 FOREST STREET, MCCALL, Idaho, 83638",-116.1114177,44.908856,"105","MCMOP SLC MCCALL CLINICAL NUTRITION SERVICES","","MCMOP MCNS","MCCALL
MCCALL NUTRITION
CLINICAL NUTRITION
NUTRITION SERVICES
MCMOP MCNSUTRITION SER","MCMOP","St. Luke's McCall Clinical Nutrition Services","","Nutrition","","209 FOREST ST.",NA,"MCCALL","IDAHO","83638",NA,"","","110","10302105","",10302,"","","Yes","","209 FOREST ST., MCCALL, IDAHO, 83638",-116.1114177,44.908856
"307",10302,"SLHS MCCALL MEDICAL OFFICE PLAZA","209 FOREST STREET","MCCALL","Idaho","83638","208",NA,"209 FOREST STREET, MCCALL, Idaho, 83638",-116.1114177,44.908856,"102","MCMOP SLC MCCALL MEDICAL CLINIC","","MCMOP MMC","MCCALL MEDICAL CLINIC
MCCALL MEDICAL OFFICE PLAZA
MCMC MEDICAL CLINIC
MCCALL MED CLINIC
MCMC MED","MCMOP","St. Luke's Clinic McCall Medical Clinic","","Internal Medicine","","209 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","","United States of America","110","10302102","",10302,"Clinic Outpatient
Specimen","","Yes","","209 FOREST ST., MCCALL, IDAHO, 83638",-116.1114177,44.908856
"308",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"112","ANTICOAGULATION CLINIC - MCCALL","","PLMC ACC","ACC
ANTICOAG
ACC MCCALL","PLMC","St. Luke's Anticoagulation Clinic - McCall","","Anticoagulation","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303112","",10303,"Therapies Series","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"309",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"114","PLMC SL CHILDRENS CARDIOLOGY - MCCALL","","PLMC PED CRD","PAYETTE LAKES MEDICAL CLINIC
PAYETTE PEDS CARD
PLMC PED CRD","PLMC","St. Luke's Childrens - Cardiology - McCall","","Pediatric Cardiology","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5236","","","110","10303114","",10303,"","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"310",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"115","PLMC SL CHILDRENS DEVELOPMENTAL PEDIATRICS","","PLMC CHD DEV","PLMC CHD DEV","PLMC","St. Luke's Children's - Developmental Pediatrics - McCall","","Developmental and Behavioral Pediatrics","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303115","",10303,"","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"311",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"101","PLMC SL IDAHO CARDIOLOGY ASSOCIATES","","PLMC SLICA","PAYETTE LAKES MEDICAL CLINIC
SLICA PAYETTE
PAYETTE SLICA","PLMC","St. Luke's Idaho Cardiology Associates - McCall","","Cardiology","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303101","",10303,"Clinic Outpatient
Specimen","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"312",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"107","PLMC SL MOUNTAIN STATES UROLOGY - MCCALL","","PLMC MSU","MSU
MCCALL
REGIONAL
UROLOGY
MC
URO
PLMC
PLMMSU
UROMSU
PLMCURO
UROPLMC
MOUNTAIN STATES","PLMC","St. Luke's Clinic - Mountain States Urology - McCall","","Urology","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303107","",10303,"Clinic Outpatient
Specimen","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"313",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"110","PLMC SLC INTEGRATIVE MEDICINE CLINIC","","PLMC IMC","INTEGRATIVE MEDICINE
REGIONAL","PLMC","St. Luke's Clinic- Integrative Medicine - McCall","","Family Medicine","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303110","",NA,"Clinic Outpatient
Specimen","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"314",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"109","PLMC SLC MCCALL ORTHOPAEDICS","","PLMC ORTHO","MCCALL
ORTHO
MCCALL ORTHOPEDICS","PLMC","St. Luke's Clinic-Payette Lakes Medical Clinic-McCall","","Orthopedic Surgery","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","","United States of America","110","10303109","",NA,"Clinic Outpatient","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"315",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"113","PLMC SLC NEPHROLOGY MCCALL","","PLMC NEPH","PLMC NEPH","PLMC","St. Luke's Clinic - Nephrology - McCall","","Nephrology","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638",NA,"","","110","10303113","",10303,"Clinic Outpatient","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"316",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"111","PLMC SLC OBSTETRICS AND GYNECOLOGY - MCCALL","","PLMC OBGYN","REGIONAL
OBGYN MCCALL
PLMC","PLMC","St. Luke's Clinic - OBGYN - McCall","","Obstetrics and Gynecology","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","VALLEY","United States of America","110","10303111","",10303,"Clinic Outpatient
Specimen","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"317",10303,"SLHS PAYETTE LAKES MEDICAL CLINIC","211 FOREST STREET","MCCALL","Idaho","83638","208","634-2225","211 FOREST STREET, MCCALL, Idaho, 83638",-116.1116918,44.9092053,"100","PLMC SLC PAYETTE LAKES MEDICAL CLINIC","","PLMC PLMC","PAYETTE LAKES CLINIC
PAYETTE LAKES MEDICAL CLINIC
PAYETTE
OB","PLMC","St. Luke's Clinic Payette Lakes Medical Clinic - McCall","","Family Medicine","","211 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","","United States of America","110","10303100","",10303,"Clinic Outpatient
Specimen","","Yes","","211 FOREST ST., MCCALL, IDAHO, 83638",-116.1116918,44.9092053
"318",10304,"SLHS SALMON RIVER MEDICAL CLINIC","214 MAIN STREET","RIGGINS","Idaho","83549","208",NA,"214 MAIN STREET, RIGGINS, Idaho, 83549",-116.3150119,45.4218504,"101","SRMC SLC PAYETTE LAKES MEDICAL CLINIC - RIGGINS","","SRMC PLMC","PAYETTE LAKES
REGIONAL
RIGGINS
PLMC","SRMC","Payette Lakes Medical Clinic - Riggins","","Family Medicine","","214 MAIN ST.",NA,"RIGGINS","IDAHO","83549","9998","IDAHO","United States of America","110","10304101","",NA,"Clinic Outpatient
Specimen","","Yes","","214 MAIN ST., RIGGINS, IDAHO, 83549",-116.3150119,45.4218504
"319",10304,"SLHS SALMON RIVER MEDICAL CLINIC","214 MAIN STREET","RIGGINS","Idaho","83549","208",NA,"214 MAIN STREET, RIGGINS, Idaho, 83549",-116.3150119,45.4218504,"100","SRMC SLC SALMON RIVER MEDICAL CLINIC","","SRMC SRMC","SALMON CLINIC MEDICAL CENTER
SALMON
RIGGINS
FAMILY","SRMC","St. Luke's Clinic Salmon River Family Medicine-Riggins","","Family Medicine","","214 MAIN ST.",NA,"RIGGINS","IDAHO","83549","9998","","United States of America","110","10304100","",10304,"Clinic Outpatient
Specimen","","Yes","","214 MAIN ST., RIGGINS, IDAHO, 83549",-116.3150119,45.4218504
"320",10305,"SLHS MEADOW VALLEY CLINIC","320 VIRGINIA AVENUE","NEW MEADOWS","Idaho","83654","208",NA,"320 VIRGINIA AVENUE, NEW MEADOWS, Idaho, 83654",-116.282942,44.9711222,"102","MVC SLC INTEGRATIVE MEDICINE","","MVC IMC","MEADOWS VALLEY
INTEGRATIVE MEDICINE
IMC
MCCALL
REGIONAL","MVC","St. Luke's Clinic - Integrative Medicine - New Meadows","","Family Medicine","","320 VIRGINIA AVE.",NA,"NEW MEADOWS","IDAHO","83654","9998","ADAMS","United States of America","110","10305102","",NA,"Clinic Outpatient
Specimen","","Yes","","320 VIRGINIA AVE., NEW MEADOWS, IDAHO, 83654",-116.282942,44.9711222
"321",10305,"SLHS MEADOW VALLEY CLINIC","320 VIRGINIA AVENUE","NEW MEADOWS","Idaho","83654","208",NA,"320 VIRGINIA AVENUE, NEW MEADOWS, Idaho, 83654",-116.282942,44.9711222,"100","MVC SLC MEADOW VALLEY","","MVC SLCMV","MEADOW VALLEY
MEADOW
PLMC FAMILY HEALTH
REGIONAL
PAYETTE LAKE","MVC","St. Luke's Clinic Meadow Valley","","Family Medicine","","320 VIRGINIA AVE.",NA,"NEW MEADOWS","IDAHO","83654","9998","ADAMS","United States of America","110","10305100","",10305,"Clinic Outpatient
Specimen","","Yes","","320 VIRGINIA AVE., NEW MEADOWS, IDAHO, 83654",-116.282942,44.9711222
"322",10306,"SLHS MCCALL SLEEP - ALLEN NOKES CENTER","200 FORREST STREET","KUNA","Idaho","83634",NA,NA,"200 FORREST STREET, KUNA, Idaho, 83634",-116.5304925,43.471545,"100","MANC SL IDAHO PULMONARY ASSOCIATES","","MCRC IPA","MANC IPA
IPA MCRC
MCCALL REGIONAL CLINIC
PULMONARY
MCALL","MANC","St. Luke's Idaho Pulmonary Associates - McCall","","Pulmonology","","200 FORREST ST.",NA,"MCCALL","IDAHO","83638","9998","","United States of America","110","10306100","",10306,"","","Yes","","200 FORREST ST., MCCALL, IDAHO, 83638",-116.1107086,44.9084654
"323",10306,"SLHS MCCALL SLEEP - ALLEN NOKES CENTER","200 FORREST STREET","KUNA","Idaho","83634",NA,NA,"200 FORREST STREET, KUNA, Idaho, 83634",-116.5304925,43.471545,"101","MANC SLC MCCALL ORTHOPAEDICS","","MANC ORTHO","ORTHO
MCCALL ORTHO
ORTHOPEDICS","MANC","St. Luke's Clinic - Orthopaedics - McCall","","Orthopedic Surgery","","200 FOREST ST.",NA,"MCCALL","IDAHO","83638","9998","VALLEY","United States of America","110","10306101","",10306,"","","Yes","","200 FOREST ST., MCCALL, IDAHO, 83638",-116.1107086,44.9084654
"324",10307,"DEINHARD LANE","301 DEINHARD LANE","MCCALL","Idaho","83638-4703","208","208-630-2450","301 DEINHARD LANE, MCCALL, Idaho, 83638-4703",-116.0994983,44.897929,"000","DL SLC BEHAVIORAL HEALTH - MCCALL","","DL BH HLTH","DL BH HLTH
BEHAVIORAL HEALTH","DL","St. Luke's Clinic - Behavioral Health - McCall","","Psychiatry","","301 DEINHARD LANE",NA,"MCCALL","IDAHO","83638","4703","","","110","10307000","",10307,"","","Yes","","301 DEINHARD LANE, MCCALL, IDAHO, 83638",-116.0994983,44.897929
"325",10399,"SLHS MCCALL PARENT LOCATION",NA,NA,NA,NA,NA,NA,"NA, NA, NA, NA",18.49041,-22.95764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",10400,"SLHS MAGIC VALLEY MEDICAL CENTER","801 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208","208-814-1000","801 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4959781,42.5907332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",10401,"SLHS MORRISON STREET CLINIC","141 MORRISON STREET","TWIN FALLS","Idaho","83301","208","734-1266","141 MORRISON STREET, TWIN FALLS, Idaho, 83301",-114.492862,42.563302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",10402,"SLHS GOODING CARDIOLOGY CLINIC","1120 MONTANA STREET","GOODING","Idaho","83330","208",NA,"1120 MONTANA STREET, GOODING, Idaho, 83330",-114.710284,42.93424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",10403,"SLHS JEROME SICA","115 5TH AVENUE WEST","JEROME","Idaho","83338","208",NA,"115 5TH AVENUE WEST, JEROME, Idaho, 83338",-114.519371,42.7289061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",10404,"SLHS RUPERT CARDIOLOGY CLINIC","1218 9TH STREET SUITE 12","RUPERT","Idaho","83350","208",NA,"1218 9TH STREET SUITE 12, RUPERT, Idaho, 83350",-113.6822347,42.6206335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",10405,"SLHS BURLEY ISO","1263 BENNETT AVENUE SUITE 1","BURLEY","Idaho","83301","208","420-4982","1263 BENNETT AVENUE SUITE 1, BURLEY, Idaho, 83301",-113.7801272,42.536964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",10406,"SLHS BURLEY HIGHLAND STREET CLINIC","1501 HIGHLAND SUITE B","BURLEY","Idaho","83318","208",NA,"1501 HIGHLAND SUITE B, BURLEY, Idaho, 83318",-113.7819499,42.6032124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",10407,"SLHS ELKO PHYSICAL MEDICINE","1825 PINION ROAD SUITE C","ELKO","Nevada","89801","775","777-9600","1825 PINION ROAD SUITE C, ELKO, Nevada, 89801",-115.7348536,40.831723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",10409,"SLHS MAGIC VALLEY MEDICAL PLAZA","775 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208",NA,"775 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4956624,42.591584,"102","MVMP SL CHILDRENS CARDIOLOGY","","MVMP PED CRD","PEDS CARD
CARDIOLOGY PEDS
MVMP
TWIN FALLS","MVMP","St. Luke's Clinic Childrens Cardiology - Twin Falls","","Pediatric Cardiology","","775 POLE LINE ROAD W.  "," 111","TWIN FALLS","IDAHO","83301",NA,"","","110","10409102","",10409,"","","Yes","","775 POLE LINE ROAD W.  , TWIN FALLS, IDAHO, 83301",-114.4956624,42.591584
"335",10409,"SLHS MAGIC VALLEY MEDICAL PLAZA","775 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208",NA,"775 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4956624,42.591584,"110","MVMP SL CHILDRENS NEUROSURGERY TWIN FALLS","","MVMP CHD NEU","MVMP CHD NEU","MVMP","St. Luke's Children's - Neurosurgery - Twin Falls","","Pediatric Neurosurgery","","775 POLE LINE ROAD W. "," 111","TWIN FALLS","IDAHO","83301","5819","TWIN FALLS","United States of America","110","10409110","",10409,"","","Yes","","775 POLE LINE ROAD W. , TWIN FALLS, IDAHO, 83301",-114.4956624,42.591584
"336",10409,"SLHS MAGIC VALLEY MEDICAL PLAZA","775 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208",NA,"775 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4956624,42.591584,"101","MVMP SL CHILDRENS PULMONOLOGY - TWIN FALLS","","MVMP CPULM","PULMONOLOGY PEDS
REGIONAL
CHILDRENS PULMONOLOGY
MVMPPUL
PEDSPUL
CHILD
PUL
PULPEDS
PED
CSC PUL
PUL REGIONAL","MVMP","St. Luke's Children's - Pulmonology- Twin Falls","","Pediatric Pulmonology","","775 POLE LINE ROAD W. "," 315","TWIN FALLS","IDAHO","83301","5823","TWIN FALLS","United States of America","110","10409101","",10409,"","","Yes","","775 POLE LINE ROAD W. , TWIN FALLS, IDAHO, 83301",-114.4956624,42.591584
"337",10409,"SLHS MAGIC VALLEY MEDICAL PLAZA","775 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208",NA,"775 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4956624,42.591584,"100","MVMP SL CHILDRENS UROLOGY","","MVMP MSU MV","PEDS URO
REGIONAL
TWIN
UROLOGY
TF
PEDS
CSC
PEDSURO
PEDURO","MVMP","St. Lukes Clinic - Childrens Urology - Twin Falls","","Pediatric Urology","","775 POLE LINE ROAD W. "," 111","TWIN FALLS","IDAHO","83301","5819","TWIN FALLS","United States of America","110","10409100","",NA,"Clinic Outpatient
Specimen","","Yes","","775 POLE LINE ROAD W. , TWIN FALLS, IDAHO, 83301",-114.4956624,42.591584
"338",10410,"SLHS MAGIC VALLEY MOUNTAIN STATES TUMOR INSTITUTE","725 POLE LINE ROAD WEST","TWIN FALLS","Idaho","83301","208","208-814-1600","725 POLE LINE ROAD WEST, TWIN FALLS, Idaho, 83301",-114.4950526,42.5915806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",10411,"SLHS CASSIA CLINIC","1263 BENNETT AVENUE SUITE 1","BURLEY","Idaho","83318-4906","208",NA,"1263 BENNETT AVENUE SUITE 1, BURLEY, Idaho, 83318-4906",-113.7801272,42.536964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
