,location_type,location_code,departmentID,department_name,full_address,lon,lat,n
1222,HOSPITAL,HOSPITAL5,3301,PAYETTE LAKES MEDICAL CLINIC,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1223,HOSPITAL,HOSPITAL5,3401,INTERNAL MEDICINE,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1224,HOSPITAL,HOSPITAL5,3451,SL NEUROLOGY CLINIC,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1225,HOSPITAL,HOSPITAL5,3872,WOUNDCARE-MCCALL-STATE,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1226,HOSPITAL,HOSPITAL5,4001,RADIOLOGY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,12
1227,HOSPITAL,HOSPITAL5,4201,LABORATORY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,14
1228,HOSPITAL,HOSPITAL5,4301,RIGGINS REHABILITATION THERAPY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1229,HOSPITAL,HOSPITAL5,4304,MCCALL OUTPATIENT THERAPY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,8
1230,HOSPITAL,HOSPITAL5,4812,CARDIOPULMONARY SERVICES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,8
1231,HOSPITAL,HOSPITAL5,4834,IV THERAPY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1232,HOSPITAL,HOSPITAL5,5001,SOCIAL SERVICES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,3
1233,HOSPITAL,HOSPITAL5,5051,PHARMACY,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,6
1234,HOSPITAL,HOSPITAL5,5151,CENTRAL STERILE PROCESSING,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1235,HOSPITAL,HOSPITAL5,5202,DISTRIBUTION-MM,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,4
1236,HOSPITAL,HOSPITAL5,5251,FOOD & NUTRITION,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,5
1237,HOSPITAL,HOSPITAL5,5302,ENVIRONMENTAL SERVICES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,17
1238,HOSPITAL,HOSPITAL5,5332,PLANT & MAINTENANCE,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,5
1239,HOSPITAL,HOSPITAL5,5401,IHT INFRA & OPERATIONS,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1240,HOSPITAL,HOSPITAL5,6513,HEALTH INFO MGMT SERVICES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,8
1241,HOSPITAL,HOSPITAL5,6601,ADMINISTRATION,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,10
1242,HOSPITAL,HOSPITAL5,6799,NURSING  ADMINISTRATION,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,13
1243,HOSPITAL,HOSPITAL5,6811,CENTER FOR COMMUNITY HEALTH,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1244,HOSPITAL,HOSPITAL5,6901,HUMAN RESOURCES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,3
1245,HOSPITAL,HOSPITAL5,6915,EMPLOYEE HEALTH SOLUTIONS,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1246,HOSPITAL,HOSPITAL5,7002,MARKETING,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1247,HOSPITAL,HOSPITAL5,7004,DEVELOPMENT,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1248,HOSPITAL,HOSPITAL5,8501,PATIENT FINANCIAL SERVICES,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,9
1249,HOSPITAL,HOSPITAL5,8507,PFS CHARGE CAPTURE,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,1
1250,HOSPITAL,HOSPITAL5,8601,PATIENT REGISTRATION,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,10
1251,HOSPITAL,HOSPITAL5,8602,FINANCIAL RESOURCE CENTER,"1000 State, McCall, ID, 83638",-116.1100499,44.90904,2
1252,HOSPITAL,HOSPITAL6,1201,MEDICAL / SURGICAL,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,31
1253,HOSPITAL,HOSPITAL6,1302,MOTHER / BABY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,14
1254,HOSPITAL,HOSPITAL6,2001,SURGICAL SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,29
1255,HOSPITAL,HOSPITAL6,2301,RECOVERY ROOM,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,19
1256,HOSPITAL,HOSPITAL6,2501,EMERGENCY DEPARTMENT,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,29
1257,HOSPITAL,HOSPITAL6,2603,HOME CARE - WOOD RIVER,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,4
1258,HOSPITAL,HOSPITAL6,2701,AIR ST LUKE'S,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,7
1259,HOSPITAL,HOSPITAL6,2702,AIR ST LUKE'S GROUND,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,8
1260,HOSPITAL,HOSPITAL6,3002,MENTAL HEALTH CLINIC,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1261,HOSPITAL,HOSPITAL6,3253,WOOD RIVER ENT,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1262,HOSPITAL,HOSPITAL6,3303,SL FAMILY MEDICINE CLINIC,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1263,HOSPITAL,HOSPITAL6,3304,FAMILY PRACTICE ASSOCIATES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1264,HOSPITAL,HOSPITAL6,3401,INTERNAL MEDICINE,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,16
1265,HOSPITAL,HOSPITAL6,3431,PEDIATRIC ENDOCRINOLOGY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1266,HOSPITAL,HOSPITAL6,3570,SL REHAB ADULT-WR HOSPITAL DR,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,11
1267,HOSPITAL,HOSPITAL6,3681,WOOD RIVER ORTHOPAEDICS,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1268,HOSPITAL,HOSPITAL6,3683,SAWTOOTH ORTHOPAEDICS & SPORT,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,2
1269,HOSPITAL,HOSPITAL6,3684,SUN VALLEY SPORTS MEDICINE,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,6
1270,HOSPITAL,HOSPITAL6,3802,OBGYN,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,7
1271,HOSPITAL,HOSPITAL6,3872,WOUNDCARE-WR HOSPITAL DR,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1272,HOSPITAL,HOSPITAL6,3912,WOOD RIVER DERMATOLOGY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,2
1273,HOSPITAL,HOSPITAL6,4001,RADIOLOGY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,20
1274,HOSPITAL,HOSPITAL6,4041,ULTRASOUND,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1275,HOSPITAL,HOSPITAL6,4061,DIAGNOSTIC BREAST IMAGING,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1276,HOSPITAL,HOSPITAL6,4201,LABORATORY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,22
1277,HOSPITAL,HOSPITAL6,4812,CARDIOPULMONARY SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,7
1278,HOSPITAL,HOSPITAL6,4814,CARDIOVASCULAR SVCS,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1279,HOSPITAL,HOSPITAL6,4834,INFUSION CENTER,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1280,HOSPITAL,HOSPITAL6,5011,PATIENT RESOURCES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1281,HOSPITAL,HOSPITAL6,5051,PHARMACY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,7
1282,HOSPITAL,HOSPITAL6,5111,COURIER SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1283,HOSPITAL,HOSPITAL6,5202,DISTRIBUTION-MM,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1284,HOSPITAL,HOSPITAL6,5251,FOOD & NUTRITION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,15
1285,HOSPITAL,HOSPITAL6,5261,CLINICAL NUTRITIONAL SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1286,HOSPITAL,HOSPITAL6,5302,ENVIRONMENTAL SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,19
1287,HOSPITAL,HOSPITAL6,5331,CLINICAL ENGINEERING,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1288,HOSPITAL,HOSPITAL6,5332,PLANT & MAINTENANCE,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,10
1289,HOSPITAL,HOSPITAL6,5401,IHT INFRA & OPERATIONS,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,2
1290,HOSPITAL,HOSPITAL6,6513,HEALTH INFO MGMT SERVICES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,5
1291,HOSPITAL,HOSPITAL6,6553,QUALITY & PATIENT SAFETY,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1292,HOSPITAL,HOSPITAL6,6601,ADMINISTRATION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,8
1293,HOSPITAL,HOSPITAL6,6701,MEDICAL STAFF OFFICE,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1294,HOSPITAL,HOSPITAL6,6799,NURSING  ADMINISTRATION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,2
1295,HOSPITAL,HOSPITAL6,6811,CENTER FOR COMMUNITY HEALTH,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1296,HOSPITAL,HOSPITAL6,6821,SCHOOL NURSE PROGRAM,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1297,HOSPITAL,HOSPITAL6,6894,EDUCATION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,2
1298,HOSPITAL,HOSPITAL6,6901,HUMAN RESOURCES,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1299,HOSPITAL,HOSPITAL6,6915,EMPLOYEE HEALTH SOLUTIONS,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1300,HOSPITAL,HOSPITAL6,7002,MARKETING,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1301,HOSPITAL,HOSPITAL6,7004,DEVELOPMENT,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,4
1302,HOSPITAL,HOSPITAL6,8001,VOLUNTEERS,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1303,HOSPITAL,HOSPITAL6,8005,INTERPRETATION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,5
1304,HOSPITAL,HOSPITAL6,8507,PFS CHARGE CAPTURE,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1305,HOSPITAL,HOSPITAL6,8601,PATIENT REGISTRATION,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,13
1306,HOSPITAL,HOSPITAL6,8602,FINANCIAL RESOURCE CENTER,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,3
1307,HOSPITAL,HOSPITAL6,8702,IHT ENTERPRISE DECISION SUPP,"100 Hospital, Ketchum, ID, 83340",-114.3495026,43.6485462,1
1308,HOSPITAL,HOSPITAL7,1201,MEDICAL / SURGICAL,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,34
1309,HOSPITAL,HOSPITAL7,1303,LABOR AND DELIVERY,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,5
1310,HOSPITAL,HOSPITAL7,2001,SURGICAL SERVICES,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,5
1311,HOSPITAL,HOSPITAL7,2499,SURGICAL SERVICES ADMIN,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1312,HOSPITAL,HOSPITAL7,2501,EMERGENCY DEPARTMENT,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,8
1313,HOSPITAL,HOSPITAL7,2502,ED PHYSICIANS,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,3
1314,HOSPITAL,HOSPITAL7,3301,JEROME FAMILY CLINIC,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,7
1315,HOSPITAL,HOSPITAL7,4001,RADIOLOGY,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,6
1316,HOSPITAL,HOSPITAL7,4101,OCCUPATIONAL HEALTH,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1317,HOSPITAL,HOSPITAL7,4201,LABORATORY,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,7
1318,HOSPITAL,HOSPITAL7,4401,RESPIRATORY THERAPY,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,4
1319,HOSPITAL,HOSPITAL7,5021,SPIRITUAL CARE,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1320,HOSPITAL,HOSPITAL7,5051,PHARMACY,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,4
1321,HOSPITAL,HOSPITAL7,5202,DISTRIBUTION-MM,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,2
1322,HOSPITAL,HOSPITAL7,5251,FOOD & NUTRITION,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,8
1323,HOSPITAL,HOSPITAL7,5302,HOUSEKEEPING,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,6
1324,HOSPITAL,HOSPITAL7,5333,BUILDING SERVICES,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,3
1325,HOSPITAL,HOSPITAL7,6499,GRANTS ADMINISTRATION,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1326,HOSPITAL,HOSPITAL7,6513,HEALTH INFO MGMT SERVICES,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,6
1327,HOSPITAL,HOSPITAL7,6601,ADMINISTRATION,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,2
1328,HOSPITAL,HOSPITAL7,6752,CLINICAL RESOURCE MGMT,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1329,HOSPITAL,HOSPITAL7,6799,NURSING  ADMINISTRATION,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,5
1330,HOSPITAL,HOSPITAL7,6901,HUMAN RESOURCES,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1331,HOSPITAL,HOSPITAL7,6915,EMPLOYEE HEALTH SOLUTIONS,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,1
1332,HOSPITAL,HOSPITAL7,8501,PATIENT FINANCIAL SERVICES,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,8
1333,HOSPITAL,HOSPITAL7,8601,PATIENT ACCESS,"709 N Lincoln, Jerome, ID, 83338",-114.5192125,42.7299027,7
1334,HOSPITAL,HOSPITAL8,1151,SKILLED NURSING,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,34
1335,HOSPITAL,HOSPITAL8,1201,MEDICAL / SURGICAL,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,36
1336,HOSPITAL,HOSPITAL8,1201,MEDICAL / SURGICAL 5,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1337,HOSPITAL,HOSPITAL8,2001,SURGICAL SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,4
1338,HOSPITAL,HOSPITAL8,2006,SURGERY CENTER - RIVER ST,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1339,HOSPITAL,HOSPITAL8,2501,EMERGENCY DEPARTMENT,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,16
1340,HOSPITAL,HOSPITAL8,2651,HOSPICE,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1341,HOSPITAL,HOSPITAL8,2702,AMBULANCE SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,4
1342,HOSPITAL,HOSPITAL8,3301,TRINITY MOUNTAIN MEDICAL CLINI,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1343,HOSPITAL,HOSPITAL8,3651,ELMORE GENERAL SURGERY CLINIC,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1344,HOSPITAL,HOSPITAL8,4001,RADIOLOGY,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,7
1345,HOSPITAL,HOSPITAL8,4021,CT SCAN,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,4
1346,HOSPITAL,HOSPITAL8,4041,ULTRASOUND,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,3
1347,HOSPITAL,HOSPITAL8,4201,LABORATORY,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,16
1348,HOSPITAL,HOSPITAL8,4401,RESPIRATORY THERAPY,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1349,HOSPITAL,HOSPITAL8,4822,OUTPATIENT SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,2
1350,HOSPITAL,HOSPITAL8,5051,PHARMACY,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,5
1351,HOSPITAL,HOSPITAL8,5151,CENTRAL STERILE PROCESSING,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,3
1352,HOSPITAL,HOSPITAL8,5251,FOOD & NUTRITION,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,12
1353,HOSPITAL,HOSPITAL8,5302,HOUSEKEEPING,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,14
1354,HOSPITAL,HOSPITAL8,5333,BUILDING SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,5
1355,HOSPITAL,HOSPITAL8,5401,IHT INFRA & OPERATIONS,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1356,HOSPITAL,HOSPITAL8,6513,HEALTH INFO MGMT SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,6
1357,HOSPITAL,HOSPITAL8,6601,ADMINISTRATION,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,8
1358,HOSPITAL,HOSPITAL8,6799,NURSING  ADMINISTRATION,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,6
1359,HOSPITAL,HOSPITAL8,6894,EDUCATION,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,2
1360,HOSPITAL,HOSPITAL8,8001,VOLUNTEERS,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,1
1361,HOSPITAL,HOSPITAL8,8501,PATIENT FINANCIAL SERVICES,"895 N 6th E, Mountain Home, ID, 83647",-115.6930234,43.1387856,21
1362,LAUNDRY,LAUNDRY1,4221,MICROBIOLOGY,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1363,LAUNDRY,LAUNDRY1,5201,PURCHASING,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,9
1364,LAUNDRY,LAUNDRY1,5204,SUPPLY CHAIN MANAGEMENT,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,28
1365,LAUNDRY,LAUNDRY1,5301,LAUNDRY,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,46
1366,LAUNDRY,LAUNDRY1,5302,ENVIRONMENTAL SERVICES,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1367,LAUNDRY,LAUNDRY1,5401,IHT INFRA & OPERATIONS,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1368,LAUNDRY,LAUNDRY1,5403,IHT CLINICAL SUPPORT SERVICES,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1369,LAUNDRY,LAUNDRY1,6491,RESEARCH IRB OFFICE,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,2
1370,LAUNDRY,LAUNDRY1,6497,RESEARCH ADMINISTRATION,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1371,LAUNDRY,LAUNDRY1,8705,ACCOUNTS PAYABLE,"3000 S Denver, Boise, ID, 83705",-116.195753,43.5747829,1
1372,OFFICE,OFFICE002,9504,IDAHO CYTOGENETICS LAB,"4355 Emerald, Boise, ID, 83706",-116.2357198,43.6109782,8
1373,OFFICE,OFFICE003,5001,SOCIAL SERVICES,"108 W Jefferson, Boise, ID, 83712",-116.1929216,43.6136892,3
1374,OFFICE,OFFICE003,6981,CONSUMER ENGAGEMENT & WELLNESS,"108 W Jefferson, Boise, ID, 83712",-116.1929216,43.6136892,2
1375,OFFICE,OFFICE004,3955,SPORTS MED CONCUSSION CLINIC,"111 W State, Boise, ID, 83702",-116.192994,43.61454,2
1376,OFFICE,OFFICE004,6601,ADMINISTRATION,"111 W State, Boise, ID, 83702",-116.192994,43.61454,1
1377,OFFICE,OFFICE004,6605,SL OUTPATIENT REHAB ADMIN,"111 W State, Boise, ID, 83702",-116.192994,43.61454,2
1378,OFFICE,OFFICE004,6801,CLINICAL EDUCATION,"111 W State, Boise, ID, 83702",-116.192994,43.61454,1
1379,OFFICE,OFFICE004,6894,EDUCATION,"111 W State, Boise, ID, 83702",-116.192994,43.61454,1
1380,OFFICE,OFFICE004,7509,ORTHO NEURO MSO SUPPORT,"111 W State, Boise, ID, 83702",-116.192994,43.61454,16
1381,OFFICE,OFFICE008,6892,ORGANIZATIONAL DEVELOPMENT,"148 E Jeffereson, Boise, ID, 83712",-116.1924159,43.6134323,1
1382,OFFICE,OFFICE008,6901,HUMAN RESOURCES,"148 E Jeffereson, Boise, ID, 83712",-116.1924159,43.6134323,37
1383,OFFICE,OFFICE008,6903,HR COMPENSATION,"148 E Jeffereson, Boise, ID, 83712",-116.1924159,43.6134323,5
1384,OFFICE,OFFICE008,6904,PHYSICIAN RECRUITING,"148 E Jeffereson, Boise, ID, 83712",-116.1924159,43.6134323,2
1385,OFFICE,OFFICE009,2499,SURGICAL SERVICES ADMIN,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1386,OFFICE,OFFICE009,2601,HOME CARE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1387,OFFICE,OFFICE009,3351,SL TV PEDIATRICS-MERIDIAN,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1388,OFFICE,OFFICE009,3402,SL INTERNAL MED-BOI PARK CTR,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1389,OFFICE,OFFICE009,3403,SL INTERNAL MEDICINE-MERID,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,2
1390,OFFICE,OFFICE009,3441,SL RHEUMATOLOGY-BOISE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1391,OFFICE,OFFICE009,3442,SL RHEUMATOLOGY-MERIDIAN,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1392,OFFICE,OFFICE009,3654,SL BOISE SURGICAL GROUP-MERID,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1393,OFFICE,OFFICE009,3661,SL BARIATRICS & GEN SURGERY,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1394,OFFICE,OFFICE009,3673,SL NW NEUROSURGERY ASSOC,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1395,OFFICE,OFFICE009,3821,SL NURSE MIDWIVES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1396,OFFICE,OFFICE009,3851,SL HUMPHREYS DIABETES-BOI,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,3
1397,OFFICE,OFFICE009,3873,WOUNDCARE-LOUISE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1398,OFFICE,OFFICE009,4098,BREAST CARE SERVICES ADMIN,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,6
1399,OFFICE,OFFICE009,4101,OCC HEALTH SERVICES BOISE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1400,OFFICE,OFFICE009,5103,TRANSFER CENTER,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,15
1401,OFFICE,OFFICE009,5252,FOOD & NUTRITION - SHORELINE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,5
1402,OFFICE,OFFICE009,5333,BUILDING SERVICES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1403,OFFICE,OFFICE009,5399,BUILDING SERVICES ADMIN,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1404,OFFICE,OFFICE009,5401,IHT INFRA & OPERATIONS,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,2
1405,OFFICE,OFFICE009,5402,IHT ENTERPRISE AND BUS SERVICE,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1406,OFFICE,OFFICE009,5404,IT ACUTE CARE SERVICES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1407,OFFICE,OFFICE009,5405,IHT EHR SERVICES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,7
1408,OFFICE,OFFICE009,5451,MSTI BUSINESS OPERATIONS,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1409,OFFICE,OFFICE009,5498,IHT HEALTH INFORMATICS,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1410,OFFICE,OFFICE009,5499,IHT SHARED SERVICES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1411,OFFICE,OFFICE009,6501,MEDICAL TRANSCRIPTION,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,1
1412,OFFICE,OFFICE009,6513,HEALTH INFO MGMT SERVICES,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,9
1413,OFFICE,OFFICE009,6531,CLINICAL DOCUMENTATION IMPROV,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,2
1414,OFFICE,OFFICE009,6553,QUALITY & PATIENT SAFETY,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,2
1415,OFFICE,OFFICE009,6601,ADMINISTRATION,"1500 Shoreline, Boise, ID, 83702",-116.218107,43.615947,29
